Tax Year,Tax code,Agency,Agency Name,Agency Rate,Tax code Rate
2017,38227,020290002,GENERAL ASSISTANCE WHEELING,0.009,12.506
2017,38227,020290003,TOWN WHEELING ROAD FUND,0.015,12.506
2017,38227,031040000,CITY OF PROSPECT HEIGHTS,0.433,12.506
2017,38227,031040104,CITY OF PROSPECT HEIGHTS SPEC SERVICE AREA 5,0.061,12.506
2017,38227,031040107,CITY OF PROSPECT HTS SPECIAL SERVICE AREA 8,0.593,12.506
2017,38227,040040000,SCH DIST 21 WHEELING COMM CONSOLIDATED,5.022,12.506
2017,38227,042150000,ARLINGTON HTS TWNSHP H S 214,2.563,12.506
2017,38227,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.425,12.506
2017,38227,051080000,WHEELING PARK DISTRICT,0.842,12.506
2017,38227,060240000,INDIAN TRAILS PUBLIC LIBRARY DISTRICT,0.481,12.506
2017,38227,070450000,PROSPECT HEIGHTS FIRE PROTECTION DISTRICT,1.018,12.506
2017,38227,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,12.506
2017,38227,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.010,12.506
2017,38228,010010000,COUNTY OF COOK,0.496,12.067
2017,38228,010010001,CONSOLIDATED ELECTIONS,0.031,12.067
2017,38228,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,12.067
2017,38228,020290000,TOWN WHEELING,0.043,12.067
2017,38228,020290002,GENERAL ASSISTANCE WHEELING,0.009,12.067
2017,38228,020290003,TOWN WHEELING ROAD FUND,0.015,12.067
2017,38228,031310000,VILLAGE OF   WHEELING,1.666,12.067
2017,38228,031310506,TIF VIL OF WHEELING-TOWN CENTER II,0.000,12.067
2017,38228,040040000,SCH DIST 21 WHEELING COMM CONSOLIDATED,5.022,12.067
2017,38228,042150000,ARLINGTON HTS TWNSHP H S 214,2.563,12.067
2017,38228,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.425,12.067
2017,38228,051080000,WHEELING PARK DISTRICT,0.842,12.067
2017,38228,060240000,INDIAN TRAILS PUBLIC LIBRARY DISTRICT,0.481,12.067
2017,38228,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,12.067
2017,38228,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.010,12.067
2017,38229,010010000,COUNTY OF COOK,0.496,9.734
2017,38229,010010001,CONSOLIDATED ELECTIONS,0.031,9.734
2017,38229,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,9.734
2017,38229,020290000,TOWN WHEELING,0.043,9.734
2017,38229,020290002,GENERAL ASSISTANCE WHEELING,0.009,9.734
2017,38229,020290003,TOWN WHEELING ROAD FUND,0.015,9.734
2017,38229,030020000,VILLAGE OF ARLINGTON HEIGHTS,1.217,9.734
2017,38229,030020001,VILLAGE OF ARLINGTON HTS LIBRARY FUND,0.479,9.734
2017,38229,030020506,TIF VIL OF ARLINGTON HEIGHTS-HICKORY/KENSING,0.000,9.734
2017,38229,040070000,SCHOOL DISTRICT 25,3.488,9.734
2017,38229,042150000,ARLINGTON HTS TWNSHP H S 214,2.563,9.734
2017,38229,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.425,9.734
2017,38229,050020000,ARLINGTON HEIGHTS PARK DISTRICT,0.494,9.734
2017,38229,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,9.734
2017,38229,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.010,9.734
2017,38230,010010000,COUNTY OF COOK,0.496,10.262
2017,38230,010010001,CONSOLIDATED ELECTIONS,0.031,10.262
2017,38230,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,10.262
2017,38230,020290000,TOWN WHEELING,0.043,10.262
2017,38230,020290002,GENERAL ASSISTANCE WHEELING,0.009,10.262
2017,38230,020290003,TOWN WHEELING ROAD FUND,0.015,10.262
2017,38230,040040000,SCH DIST 21 WHEELING COMM CONSOLIDATED,5.022,10.262
2017,38230,042150000,ARLINGTON HTS TWNSHP H S 214,2.563,10.262
2017,38230,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.425,10.262
2017,38230,060240000,INDIAN TRAILS PUBLIC LIBRARY DISTRICT,0.481,10.262
2017,38230,070330000,NORTHBROOK RURAL FIRE PROTECTION DIST,0.703,10.262
2017,38230,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,10.262
2017,38230,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.010,10.262
2017,38231,010010000,COUNTY OF COOK,0.496,10.092
2017,38231,010010001,CONSOLIDATED ELECTIONS,0.031,10.092
2017,38231,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,10.092
2017,38231,020290000,TOWN WHEELING,0.043,10.092
2017,38231,020290002,GENERAL ASSISTANCE WHEELING,0.009,10.092
2017,38231,020290003,TOWN WHEELING ROAD FUND,0.015,10.092
2017,38231,030290000,CITY OF   DES PLAINES,1.216,10.092
2017,38231,030290001,CITY OF DES PLAINES LIBRARY FUND,0.322,10.092
2017,38231,040080000,SCHOOL DISTRICT  26,4.198,10.092
2017,38231,042150000,ARLINGTON HTS TWNSHP H S 214,2.563,10.092
2017,38231,043110000,OAKTON COMMUNITY COLLEGE DISTRICT 535,0.232,10.092
2017,38231,050280000,DES PLAINES PARK DISTRICT,0.493,10.092
2017,38231,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,10.092
2017,38231,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.010,10.092
2017,38232,010010000,COUNTY OF COOK,0.496,10.327
2017,38232,010010001,CONSOLIDATED ELECTIONS,0.031,10.327
2017,38232,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,10.327
2017,38232,020290000,TOWN WHEELING,0.043,10.327
2017,38232,020290002,GENERAL ASSISTANCE WHEELING,0.009,10.327
2017,38232,020290003,TOWN WHEELING ROAD FUND,0.015,10.327
2017,38232,030820000,VILLAGE OF   MT PROSPECT,1.143,10.327
2017,38232,030820001,VILLAGE OF MOUNT PROSPECT LIBRARY FUND,0.681,10.327
2017,38232,030820104,VIL MT PROSPECT SPEC SERV AREA5,0.118,10.327
2017,38232,030820501,TIF VIL OF MOUNT PROSPECT-PROSPECT & MAIN,0.000,10.327
2017,38232,040220000,SCHOOL DISTRICT  57,3.720,10.327
2017,38232,042150000,ARLINGTON HTS TWNSHP H S 214,2.563,10.327
2017,38232,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.425,10.327
2017,38232,050670000,MT PROSPECT PARK DISTRICT,0.609,10.327
2017,38232,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,10.327
2017,38232,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.010,10.327
2017,38233,010010000,COUNTY OF COOK,0.496,10.327
2017,38233,010010001,CONSOLIDATED ELECTIONS,0.031,10.327
2017,38233,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,10.327
2017,38233,020290000,TOWN WHEELING,0.043,10.327
2017,38233,020290002,GENERAL ASSISTANCE WHEELING,0.009,10.327
2017,38233,020290003,TOWN WHEELING ROAD FUND,0.015,10.327
2017,38233,030820000,VILLAGE OF   MT PROSPECT,1.143,10.327
2017,38233,030820001,VILLAGE OF MOUNT PROSPECT LIBRARY FUND,0.681,10.327
2017,38233,030820104,VIL MT PROSPECT SPEC SERV AREA5,0.118,10.327
2017,38233,030820501,TIF VIL OF MOUNT PROSPECT-PROSPECT & MAIN,0.000,10.327
2017,38233,040220000,SCHOOL DISTRICT  57,3.720,10.327
2017,38233,042150000,ARLINGTON HTS TWNSHP H S 214,2.563,10.327
2017,38233,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.425,10.327
2017,38233,050670000,MT PROSPECT PARK DISTRICT,0.609,10.327
2017,38233,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,10.327
2017,38233,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.010,10.327
2017,38234,010010000,COUNTY OF COOK,0.496,9.734
2017,38234,010010001,CONSOLIDATED ELECTIONS,0.031,9.734
2017,38234,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,9.734
2017,38234,020290000,TOWN WHEELING,0.043,9.734
2017,38234,020290002,GENERAL ASSISTANCE WHEELING,0.009,9.734
2017,38234,020290003,TOWN WHEELING ROAD FUND,0.015,9.734
2017,38234,030020000,VILLAGE OF ARLINGTON HEIGHTS,1.217,9.734
2017,38234,030020001,VILLAGE OF ARLINGTON HTS LIBRARY FUND,0.479,9.734
2017,38234,030020505,TIF VIL OF ARLINGTON HEIGHTS-5,0.000,9.734
2017,38234,040070000,SCHOOL DISTRICT 25,3.488,9.734
2017,38234,042150000,ARLINGTON HTS TWNSHP H S 214,2.563,9.734
2017,38234,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.425,9.734
2017,38234,050020000,ARLINGTON HEIGHTS PARK DISTRICT,0.494,9.734
2017,38234,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,9.734
2017,38234,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.010,9.734
2017,39001,010010000,COUNTY OF COOK,0.496,10.565
2017,39001,010010001,CONSOLIDATED ELECTIONS,0.031,10.565
2017,39001,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,10.565
2017,39001,020300000,TOWN WORTH,0.067,10.565
2017,39001,020300002,GENERAL ASSISTANCE WORTH,0.017,10.565
2017,39001,020300003,ROAD AND BRIDGE WORTH,0.033,10.565
2017,39001,040790000,SCHOOL DISTRICT  124,5.103,10.565
2017,39001,042270000,COMMUNITY HIGH SCHOOL  231,3.973,10.565
2017,39001,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.365,10.565
2017,39001,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,10.565
2017,39001,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.016,10.565
2017,39003,010010000,COUNTY OF COOK,0.496,12.747
2017,39003,010010001,CONSOLIDATED ELECTIONS,0.031,12.747
2017,39003,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,12.747
2017,39003,020300000,TOWN WORTH,0.067,12.747
2017,39003,020300002,GENERAL ASSISTANCE WORTH,0.017,12.747
2017,39003,020300003,ROAD AND BRIDGE WORTH,0.033,12.747
2017,39003,030010000,VILLAGE OF   ALSIP,2.223,12.747
2017,39003,040810000,SCHOOL DISTRICT  126,4.413,12.747
2017,39003,042180000,COMMUNITY HIGH SCHOOL  218,3.719,12.747
2017,39003,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.365,12.747
2017,39003,051200000,WORTH PARK DISTRICT,0.445,12.747
2017,39003,060020000,ALSIP MERRIONETTE PARK PUB LIBRARY DIST,0.458,12.747
2017,39003,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,12.747
2017,39003,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.016,12.747
2017,39004,010010000,COUNTY OF COOK,0.496,10.066
2017,39004,010010001,CONSOLIDATED ELECTIONS,0.031,10.066
2017,39004,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,10.066
2017,39004,020300000,TOWN WORTH,0.067,10.066
2017,39004,020300002,GENERAL ASSISTANCE WORTH,0.017,10.066
2017,39004,020300003,ROAD AND BRIDGE WORTH,0.033,10.066
2017,39004,040810000,SCHOOL DISTRICT  126,4.413,10.066
2017,39004,042180000,COMMUNITY HIGH SCHOOL  218,3.719,10.066
2017,39004,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.365,10.066
2017,39004,051200000,WORTH PARK DISTRICT,0.445,10.066
2017,39004,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,10.066
2017,39004,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.016,10.066
2017,39005,010010000,COUNTY OF COOK,0.496,11.468
2017,39005,010010001,CONSOLIDATED ELECTIONS,0.031,11.468
2017,39005,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,11.468
2017,39005,020300000,TOWN WORTH,0.067,11.468
2017,39005,020300002,GENERAL ASSISTANCE WORTH,0.017,11.468
2017,39005,020300003,ROAD AND BRIDGE WORTH,0.033,11.468
2017,39005,030910000,VILLAGE OF   OAK LAWN,1.207,11.468
2017,39005,030910001,VILLAGE OF OAK LAWN LIBRARY FUND,0.492,11.468
2017,39005,040770000,SCHOOL DISTRICT  122,4.045,11.468
2017,39005,042180000,COMMUNITY HIGH SCHOOL  218,3.719,11.468
2017,39005,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.365,11.468
2017,39005,050750000,OAK LAWN PARK DISTRICT,0.516,11.468
2017,39005,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,11.468
2017,39005,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.016,11.468
2017,39006,010010000,COUNTY OF COOK,0.496,11.952
2017,39006,010010001,CONSOLIDATED ELECTIONS,0.031,11.952
2017,39006,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,11.952
2017,39006,020300000,TOWN WORTH,0.067,11.952
2017,39006,020300002,GENERAL ASSISTANCE WORTH,0.017,11.952
2017,39006,020300003,ROAD AND BRIDGE WORTH,0.033,11.952
2017,39006,040850000,SCHOOL DISTRICT  130,5.401,11.952
2017,39006,042180000,COMMUNITY HIGH SCHOOL  218,3.719,11.952
2017,39006,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.365,11.952
2017,39006,050920000,ROBBINS PARK DISTRICT,0.652,11.952
2017,39006,060520000,WILLIAM LEONARD PUBLIC LIBRARY DISTRICT,0.691,11.952
2017,39006,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,11.952
2017,39006,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.016,11.952
2017,39007,010010000,COUNTY OF COOK,0.496,11.976
2017,39007,010010001,CONSOLIDATED ELECTIONS,0.031,11.976
2017,39007,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,11.976
2017,39007,020300000,TOWN WORTH,0.067,11.976
2017,39007,020300002,GENERAL ASSISTANCE WORTH,0.017,11.976
2017,39007,020300003,ROAD AND BRIDGE WORTH,0.033,11.976
2017,39007,030910000,VILLAGE OF   OAK LAWN,1.207,11.976
2017,39007,030910001,VILLAGE OF OAK LAWN LIBRARY FUND,0.492,11.976
2017,39007,040830000,SCHOOL DISTRICT  127 1/2,4.552,11.976
2017,39007,040830001,SD 122 BOND/PART ANNEXED BY SD 127 1/2 2010,0.001,11.976
2017,39007,042180000,COMMUNITY HIGH SCHOOL  218,3.719,11.976
2017,39007,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.365,11.976
2017,39007,050750000,OAK LAWN PARK DISTRICT,0.516,11.976
2017,39007,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,11.976
2017,39007,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.016,11.976
2017,39008,010010000,COUNTY OF COOK,0.496,11.568
2017,39008,010010001,CONSOLIDATED ELECTIONS,0.031,11.568
2017,39008,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,11.568
2017,39008,020300000,TOWN WORTH,0.067,11.568
2017,39008,020300002,GENERAL ASSISTANCE WORTH,0.017,11.568
2017,39008,020300003,ROAD AND BRIDGE WORTH,0.033,11.568
2017,39008,040820000,SCHOOL DISTRICT  127,5.915,11.568
2017,39008,042180000,COMMUNITY HIGH SCHOOL  218,3.719,11.568
2017,39008,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.365,11.568
2017,39008,051200000,WORTH PARK DISTRICT,0.445,11.568
2017,39008,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,11.568
2017,39008,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.016,11.568
2017,39011,010010000,COUNTY OF COOK,0.496,10.139
2017,39011,010010001,CONSOLIDATED ELECTIONS,0.031,10.139
2017,39011,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,10.139
2017,39011,020300000,TOWN WORTH,0.067,10.139
2017,39011,020300002,GENERAL ASSISTANCE WORTH,0.017,10.139
2017,39011,020300003,ROAD AND BRIDGE WORTH,0.033,10.139
2017,39011,040810000,SCHOOL DISTRICT  126,4.413,10.139
2017,39011,042180000,COMMUNITY HIGH SCHOOL  218,3.719,10.139
2017,39011,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.365,10.139
2017,39011,050010000,ALSIP PARK DISTRICT,0.518,10.139
2017,39011,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,10.139
2017,39011,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.016,10.139
2017,39012,010010000,COUNTY OF COOK,0.496,9.827
2017,39012,010010001,CONSOLIDATED ELECTIONS,0.031,9.827
2017,39012,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,9.827
2017,39012,020300000,TOWN WORTH,0.067,9.827
2017,39012,020300002,GENERAL ASSISTANCE WORTH,0.017,9.827
2017,39012,020300003,ROAD AND BRIDGE WORTH,0.033,9.827
2017,39012,040800000,SCHOOL DISTRICT  125,4.619,9.827
2017,39012,042180000,COMMUNITY HIGH SCHOOL  218,3.719,9.827
2017,39012,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.365,9.827
2017,39012,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,9.827
2017,39012,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.016,9.827
2017,39014,010010000,COUNTY OF COOK,0.496,10.439
2017,39014,010010001,CONSOLIDATED ELECTIONS,0.031,10.439
2017,39014,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,10.439
2017,39014,020300000,TOWN WORTH,0.067,10.439
2017,39014,020300002,GENERAL ASSISTANCE WORTH,0.017,10.439
2017,39014,020300003,ROAD AND BRIDGE WORTH,0.033,10.439
2017,39014,040800000,SCHOOL DISTRICT  125,4.619,10.439
2017,39014,042180000,COMMUNITY HIGH SCHOOL  218,3.719,10.439
2017,39014,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.365,10.439
2017,39014,060020000,ALSIP MERRIONETTE PARK PUB LIBRARY DIST,0.458,10.439
2017,39014,080090000,GARDEN HOMES SANITARY DISTRICT,0.154,10.439
2017,39014,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,10.439
2017,39014,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.016,10.439
2017,39015,010010000,COUNTY OF COOK,0.496,10.609
2017,39015,010010001,CONSOLIDATED ELECTIONS,0.031,10.609
2017,39015,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.062,10.609
2017,39015,020300000,TOWN WORTH,0.067,10.609
2017,39015,020300002,GENERAL ASSISTANCE WORTH,0.017,10.609
2017,39015,020300003,ROAD AND BRIDGE WORTH,0.033,10.609
2017,39015,040850000,SCHOOL DISTRICT  130,5.401,10.609
2017,39015,042180000,COMMUNITY HIGH SCHOOL  218,3.719,10.609
2017,39015,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.365,10.609
2017,39015,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.402,10.609
2017,39015,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.016,10.609
