Tax Year,Tax code,Agency,Agency Name,Agency Rate,Tax code Rate
2015,32168,020230000,TOWN   RICH,0.296,18.845
2015,32168,020230002,GENERAL ASSISTANCE   RICH,0.052,18.845
2015,32168,020230003,ROAD AND BRIDGE RICH,0.106,18.845
2015,32168,031050000,VILLAGE OF   RICHTON PARK,2.162,18.845
2015,32168,031050506,TIF VIL OF RICHTON PARK-TOWN CENTER,0.000,18.845
2015,32168,041160000,SCHOOL DISTRICT 162,7.110,18.845
2015,32168,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,18.845
2015,32168,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,18.845
2015,32168,060430000,RICHTON PARK PUBLIC LIBRARY DISTRICT,1.070,18.845
2015,32168,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,18.845
2015,32168,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.845
2015,32169,010010000,COUNTY OF COOK,0.552,19.042
2015,32169,010010001,CONSOLIDATED ELECTIONS,0.034,19.042
2015,32169,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,19.042
2015,32169,020230000,TOWN   RICH,0.296,19.042
2015,32169,020230002,GENERAL ASSISTANCE   RICH,0.052,19.042
2015,32169,020230003,ROAD AND BRIDGE RICH,0.106,19.042
2015,32169,030740000,VILLAGE OF   MATTESON,1.810,19.042
2015,32169,030740001,VILLAGE OF MATTESON LIBRARY FUND,0.158,19.042
2015,32169,030740501,TIF VIL OF MATTESON-COMMONS,0.000,19.042
2015,32169,041130000,SCHOOL DISTRICT 159,7.885,19.042
2015,32169,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,19.042
2015,32169,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,19.042
2015,32169,060295000,MATTESON AREA PUBLIC LIBRARY DISTRICT,0.686,19.042
2015,32169,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,19.042
2015,32169,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,19.042
2015,32170,010010000,COUNTY OF COOK,0.552,19.042
2015,32170,010010001,CONSOLIDATED ELECTIONS,0.034,19.042
2015,32170,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,19.042
2015,32170,020230000,TOWN   RICH,0.296,19.042
2015,32170,020230002,GENERAL ASSISTANCE   RICH,0.052,19.042
2015,32170,020230003,ROAD AND BRIDGE RICH,0.106,19.042
2015,32170,030740000,VILLAGE OF   MATTESON,1.810,19.042
2015,32170,030740001,VILLAGE OF MATTESON LIBRARY FUND,0.158,19.042
2015,32170,030740503,TIF VIL OF MATTESON-LINCOLN HWY/CICERO,0.000,19.042
2015,32170,041130000,SCHOOL DISTRICT 159,7.885,19.042
2015,32170,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,19.042
2015,32170,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,19.042
2015,32170,060295000,MATTESON AREA PUBLIC LIBRARY DISTRICT,0.686,19.042
2015,32170,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,19.042
2015,32170,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,19.042
2015,32171,010010000,COUNTY OF COOK,0.552,19.042
2015,32171,010010001,CONSOLIDATED ELECTIONS,0.034,19.042
2015,32171,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,19.042
2015,32171,020230000,TOWN   RICH,0.296,19.042
2015,32171,020230002,GENERAL ASSISTANCE   RICH,0.052,19.042
2015,32171,020230003,ROAD AND BRIDGE RICH,0.106,19.042
2015,32171,030740000,VILLAGE OF   MATTESON,1.810,19.042
2015,32171,030740001,VILLAGE OF MATTESON LIBRARY FUND,0.158,19.042
2015,32171,030740504,TIF VIL OF MATTESON-5,0.000,19.042
2015,32171,041130000,SCHOOL DISTRICT 159,7.885,19.042
2015,32171,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,19.042
2015,32171,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,19.042
2015,32171,060295000,MATTESON AREA PUBLIC LIBRARY DISTRICT,0.686,19.042
2015,32171,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,19.042
2015,32171,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,19.042
2015,32171,130010000,DRAINAGE DISTRICT  2 TOWN OF RICH,0.000,19.042
2015,32172,010010000,COUNTY OF COOK,0.552,18.267
2015,32172,010010001,CONSOLIDATED ELECTIONS,0.034,18.267
2015,32172,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.267
2015,32172,020230000,TOWN   RICH,0.296,18.267
2015,32172,020230002,GENERAL ASSISTANCE   RICH,0.052,18.267
2015,32172,020230003,ROAD AND BRIDGE RICH,0.106,18.267
2015,32172,030740000,VILLAGE OF   MATTESON,1.810,18.267
2015,32172,030740001,VILLAGE OF MATTESON LIBRARY FUND,0.158,18.267
2015,32172,030740505,TIF VIL OF MATTESON-6 LINCOLN/GOVERNORS,0.000,18.267
2015,32172,041160000,SCHOOL DISTRICT 162,7.110,18.267
2015,32172,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,18.267
2015,32172,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,18.267
2015,32172,060295000,MATTESON AREA PUBLIC LIBRARY DISTRICT,0.686,18.267
2015,32172,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,18.267
2015,32172,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.267
2015,32173,010010000,COUNTY OF COOK,0.552,17.636
2015,32173,010010001,CONSOLIDATED ELECTIONS,0.034,17.636
2015,32173,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,17.636
2015,32173,020230000,TOWN   RICH,0.296,17.636
2015,32173,020230002,GENERAL ASSISTANCE   RICH,0.052,17.636
2015,32173,020230003,ROAD AND BRIDGE RICH,0.106,17.636
2015,32173,030930000,VILLAGE OF   OLYMPIA FIELDS,2.089,17.636
2015,32173,030930001,VILLAGE OF OLYMPIA FIELDS LIBRARY FUND,0.143,17.636
2015,32173,041160000,SCHOOL DISTRICT 162,7.110,17.636
2015,32173,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,17.636
2015,32173,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,17.636
2015,32173,080050000,CRAWFORD COUNTRYSIDE SANITARY DISTRICT,0.217,17.636
2015,32173,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,17.636
2015,32174,010010000,COUNTY OF COOK,0.552,18.758
2015,32174,010010001,CONSOLIDATED ELECTIONS,0.034,18.758
2015,32174,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.758
2015,32174,020230000,TOWN   RICH,0.296,18.758
2015,32174,020230002,GENERAL ASSISTANCE   RICH,0.052,18.758
2015,32174,020230003,ROAD AND BRIDGE RICH,0.106,18.758
2015,32174,030930000,VILLAGE OF   OLYMPIA FIELDS,2.089,18.758
2015,32174,030930001,VILLAGE OF OLYMPIA FIELDS LIBRARY FUND,0.143,18.758
2015,32174,030930501,TIF VIL OF OLYMPIA FIELDS-LINCOLN/WESTERN 2,0.000,18.758
2015,32174,041160000,SCHOOL DISTRICT 162,7.110,18.758
2015,32174,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,18.758
2015,32174,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,18.758
2015,32174,050770000,OLYMPIA FIELDS PARK DISTRICT,0.913,18.758
2015,32174,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,18.758
2015,32174,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.758
2015,32175,010010000,COUNTY OF COOK,0.552,18.758
2015,32175,010010001,CONSOLIDATED ELECTIONS,0.034,18.758
2015,32175,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.758
2015,32175,020230000,TOWN   RICH,0.296,18.758
2015,32175,020230002,GENERAL ASSISTANCE   RICH,0.052,18.758
2015,32175,020230003,ROAD AND BRIDGE RICH,0.106,18.758
2015,32175,030930000,VILLAGE OF   OLYMPIA FIELDS,2.089,18.758
2015,32175,030930001,VILLAGE OF OLYMPIA FIELDS LIBRARY FUND,0.143,18.758
2015,32175,030930501,TIF VIL OF OLYMPIA FIELDS-LINCOLN/WESTERN 2,0.000,18.758
2015,32175,041160000,SCHOOL DISTRICT 162,7.110,18.758
2015,32175,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,18.758
2015,32175,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,18.758
2015,32175,050770000,OLYMPIA FIELDS PARK DISTRICT,0.913,18.758
2015,32175,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,18.758
2015,32175,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.758
2015,32176,010010000,COUNTY OF COOK,0.552,18.845
2015,32176,010010001,CONSOLIDATED ELECTIONS,0.034,18.845
2015,32176,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.845
2015,32176,020230000,TOWN   RICH,0.296,18.845
2015,32176,020230002,GENERAL ASSISTANCE   RICH,0.052,18.845
2015,32176,020230003,ROAD AND BRIDGE RICH,0.106,18.845
2015,32176,031050000,VILLAGE OF   RICHTON PARK,2.162,18.845
2015,32176,031050506,TIF VIL OF RICHTON PARK-TOWN CENTER,0.000,18.845
2015,32176,041160000,SCHOOL DISTRICT 162,7.110,18.845
2015,32176,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,18.845
2015,32176,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,18.845
2015,32176,060430000,RICHTON PARK PUBLIC LIBRARY DISTRICT,1.070,18.845
2015,32176,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,18.845
2015,32176,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.845
2015,32177,010010000,COUNTY OF COOK,0.552,18.845
2015,32177,010010001,CONSOLIDATED ELECTIONS,0.034,18.845
2015,32177,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.845
2015,32177,020230000,TOWN   RICH,0.296,18.845
2015,32177,020230002,GENERAL ASSISTANCE   RICH,0.052,18.845
2015,32177,020230003,ROAD AND BRIDGE RICH,0.106,18.845
2015,32177,031050000,VILLAGE OF   RICHTON PARK,2.162,18.845
2015,32177,031050506,TIF VIL OF RICHTON PARK-TOWN CENTER,0.000,18.845
2015,32177,041160000,SCHOOL DISTRICT 162,7.110,18.845
2015,32177,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,18.845
2015,32177,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,18.845
2015,32177,060430000,RICHTON PARK PUBLIC LIBRARY DISTRICT,1.070,18.845
2015,32177,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,18.845
2015,32177,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.845
2015,32178,010010000,COUNTY OF COOK,0.552,19.620
2015,32178,010010001,CONSOLIDATED ELECTIONS,0.034,19.620
2015,32178,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,19.620
2015,32178,020230000,TOWN   RICH,0.296,19.620
2015,32178,020230002,GENERAL ASSISTANCE   RICH,0.052,19.620
2015,32178,020230003,ROAD AND BRIDGE RICH,0.106,19.620
2015,32178,031050000,VILLAGE OF   RICHTON PARK,2.162,19.620
2015,32178,031050504,TIF VIL OF RICHTON PARK-LAKEWOOD 5,0.000,19.620
2015,32178,041130000,SCHOOL DISTRICT 159,7.885,19.620
2015,32178,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,19.620
2015,32178,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,19.620
2015,32178,060430000,RICHTON PARK PUBLIC LIBRARY DISTRICT,1.070,19.620
2015,32178,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,19.620
2015,32178,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,19.620
2015,32179,010010000,COUNTY OF COOK,0.552,18.058
2015,32179,010010001,CONSOLIDATED ELECTIONS,0.034,18.058
2015,32179,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.058
2015,32179,020230000,TOWN   RICH,0.296,18.058
2015,32179,020230002,GENERAL ASSISTANCE   RICH,0.052,18.058
2015,32179,020230003,ROAD AND BRIDGE RICH,0.106,18.058
2015,32179,030740000,VILLAGE OF   MATTESON,1.810,18.058
2015,32179,030740001,VILLAGE OF MATTESON LIBRARY FUND,0.158,18.058
2015,32179,041160000,SCHOOL DISTRICT 162,7.110,18.058
2015,32179,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,18.058
2015,32179,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,18.058
2015,32179,060295000,MATTESON AREA PUBLIC LIBRARY DISTRICT,0.686,18.058
2015,32179,080050000,CRAWFORD COUNTRYSIDE SANITARY DISTRICT,0.217,18.058
2015,32179,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.058
2015,32180,010010000,COUNTY OF COOK,0.552,19.042
2015,32180,010010001,CONSOLIDATED ELECTIONS,0.034,19.042
2015,32180,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,19.042
2015,32180,020230000,TOWN   RICH,0.296,19.042
2015,32180,020230002,GENERAL ASSISTANCE   RICH,0.052,19.042
2015,32180,020230003,ROAD AND BRIDGE RICH,0.106,19.042
2015,32180,030740000,VILLAGE OF   MATTESON,1.810,19.042
2015,32180,030740001,VILLAGE OF MATTESON LIBRARY FUND,0.158,19.042
2015,32180,030740506,TIF VIL OF MATTESON-7 NORTH CICERO,0.000,19.042
2015,32180,041130000,SCHOOL DISTRICT 159,7.885,19.042
2015,32180,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,19.042
2015,32180,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,19.042
2015,32180,060295000,MATTESON AREA PUBLIC LIBRARY DISTRICT,0.686,19.042
2015,32180,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,19.042
2015,32180,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,19.042
2015,32181,010010000,COUNTY OF COOK,0.552,18.845
2015,32181,010010001,CONSOLIDATED ELECTIONS,0.034,18.845
2015,32181,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.845
2015,32181,020230000,TOWN   RICH,0.296,18.845
2015,32181,020230002,GENERAL ASSISTANCE   RICH,0.052,18.845
2015,32181,020230003,ROAD AND BRIDGE RICH,0.106,18.845
2015,32181,031050000,VILLAGE OF   RICHTON PARK,2.162,18.845
2015,32181,031050507,TIF VIL OF RICHTON PARK-SAUK WEST CORRIDOR,0.000,18.845
2015,32181,041160000,SCHOOL DISTRICT 162,7.110,18.845
2015,32181,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,18.845
2015,32181,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,18.845
2015,32181,060430000,RICHTON PARK PUBLIC LIBRARY DISTRICT,1.070,18.845
2015,32181,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,18.845
2015,32181,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.845
2015,32182,010010000,COUNTY OF COOK,0.552,19.620
2015,32182,010010001,CONSOLIDATED ELECTIONS,0.034,19.620
2015,32182,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,19.620
2015,32182,020230000,TOWN   RICH,0.296,19.620
2015,32182,020230002,GENERAL ASSISTANCE   RICH,0.052,19.620
2015,32182,020230003,ROAD AND BRIDGE RICH,0.106,19.620
2015,32182,031050000,VILLAGE OF   RICHTON PARK,2.162,19.620
2015,32182,031050507,TIF VIL OF RICHTON PARK-SAUK WEST CORRIDOR,0.000,19.620
2015,32182,041130000,SCHOOL DISTRICT 159,7.885,19.620
2015,32182,042230000,RICH TOWNSHIP HIGH SCHOOL  227,6.464,19.620
2015,32182,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,19.620
2015,32182,060430000,RICHTON PARK PUBLIC LIBRARY DISTRICT,1.070,19.620
2015,32182,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,19.620
2015,32182,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,19.620
2015,32183,010010000,COUNTY OF COOK,0.552,19.869
2015,32183,010010001,CONSOLIDATED ELECTIONS,0.034,19.869
2015,32183,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,19.869
2015,32183,020230000,TOWN   RICH,0.296,19.869
2015,32183,020230002,GENERAL ASSISTANCE   RICH,0.052,19.869
2015,32183,020230003,ROAD AND BRIDGE RICH,0.106,19.869
2015,32183,030400000,VILLAGE OF   FLOSSMOOR,3.138,19.869
2015,32183,030400001,VILLAGE OF FLOSSMOOR LIBRARY FUND,0.675,19.869
2015,32183,041150000,SCHOOL DISTRICT 161,6.572,19.869
2015,32183,042290000,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,6.532,19.869
2015,32183,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.487,19.869
2015,32183,050770000,OLYMPIA FIELDS PARK DISTRICT,0.913,19.869
2015,32183,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,19.869
2015,32183,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,19.869
2015,32436,041130011,2007 ARREARAGE TAX SCHOOL DISTRICT 159,0.000,0.000
2015,33001,010010000,COUNTY OF COOK,0.552,11.843
2015,33001,010010001,CONSOLIDATED ELECTIONS,0.034,11.843
2015,33001,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.843
2015,33001,020240000,TOWN RIVER FOREST,0.121,11.843
2015,33001,020240002,GENERAL ASSISTANCE   RIVER FOREST,0.003,11.843
2015,33001,031060000,VILLAGE OF   RIVER FOREST,1.389,11.843
2015,33001,031060001,VILLAGE OF RIVER FOREST LIBRARY FUND,0.258,11.843
2015,33001,040500000,SCHOOL DISTRICT 90,4.657,11.843
2015,33001,042020000,CONSOLIDATED HIGH SCHOOL  200,3.634,11.843
2015,33001,043020000,TRITON COMM COLL DISTR 504,0.352,11.843
2015,33001,050890000,RIVER FOREST PARK DISTRICT,0.331,11.843
2015,33001,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.843
2015,33001,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,11.843
2015,33002,010010000,COUNTY OF COOK,0.552,11.843
2015,33002,010010001,CONSOLIDATED ELECTIONS,0.034,11.843
2015,33002,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.843
2015,33002,020240000,TOWN RIVER FOREST,0.121,11.843
2015,33002,020240002,GENERAL ASSISTANCE   RIVER FOREST,0.003,11.843
2015,33002,031060000,VILLAGE OF   RIVER FOREST,1.389,11.843
2015,33002,031060001,VILLAGE OF RIVER FOREST LIBRARY FUND,0.258,11.843
2015,33002,040500000,SCHOOL DISTRICT 90,4.657,11.843
2015,33002,042020000,CONSOLIDATED HIGH SCHOOL  200,3.634,11.843
2015,33002,043020000,TRITON COMM COLL DISTR 504,0.352,11.843
2015,33002,050890000,RIVER FOREST PARK DISTRICT,0.331,11.843
2015,33002,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.843
2015,33002,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,11.843
2015,33007,010010000,COUNTY OF COOK,0.552,11.843
2015,33007,010010001,CONSOLIDATED ELECTIONS,0.034,11.843
2015,33007,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.843
2015,33007,020240000,TOWN RIVER FOREST,0.121,11.843
2015,33007,020240002,GENERAL ASSISTANCE   RIVER FOREST,0.003,11.843
2015,33007,031060000,VILLAGE OF   RIVER FOREST,1.389,11.843
2015,33007,031060001,VILLAGE OF RIVER FOREST LIBRARY FUND,0.258,11.843
2015,33007,040500000,SCHOOL DISTRICT 90,4.657,11.843
2015,33007,042020000,CONSOLIDATED HIGH SCHOOL  200,3.634,11.843
2015,33007,043020000,TRITON COMM COLL DISTR 504,0.352,11.843
2015,33007,050890000,RIVER FOREST PARK DISTRICT,0.331,11.843
2015,33007,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.843
2015,33007,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,11.843
2015,33008,010010000,COUNTY OF COOK,0.552,11.843
2015,33008,010010001,CONSOLIDATED ELECTIONS,0.034,11.843
2015,33008,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.843
2015,33008,020240000,TOWN RIVER FOREST,0.121,11.843
2015,33008,020240002,GENERAL ASSISTANCE   RIVER FOREST,0.003,11.843
2015,33008,031060000,VILLAGE OF   RIVER FOREST,1.389,11.843
2015,33008,031060001,VILLAGE OF RIVER FOREST LIBRARY FUND,0.258,11.843
2015,33008,040500000,SCHOOL DISTRICT 90,4.657,11.843
2015,33008,042020000,CONSOLIDATED HIGH SCHOOL  200,3.634,11.843
2015,33008,043020000,TRITON COMM COLL DISTR 504,0.352,11.843
2015,33008,050890000,RIVER FOREST PARK DISTRICT,0.331,11.843
2015,33008,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.843
2015,33008,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,11.843
2015,33009,010010000,COUNTY OF COOK,0.552,11.843
2015,33009,010010001,CONSOLIDATED ELECTIONS,0.034,11.843
2015,33009,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.843
2015,33009,020240000,TOWN RIVER FOREST,0.121,11.843
2015,33009,020240002,GENERAL ASSISTANCE   RIVER FOREST,0.003,11.843
2015,33009,031060000,VILLAGE OF   RIVER FOREST,1.389,11.843
2015,33009,031060001,VILLAGE OF RIVER FOREST LIBRARY FUND,0.258,11.843
2015,33009,040500000,SCHOOL DISTRICT 90,4.657,11.843
2015,33009,042020000,CONSOLIDATED HIGH SCHOOL  200,3.634,11.843
2015,33009,043020000,TRITON COMM COLL DISTR 504,0.352,11.843
2015,33009,050890000,RIVER FOREST PARK DISTRICT,0.331,11.843
2015,33009,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.843
2015,33009,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,11.843
2015,33010,010010000,COUNTY OF COOK,0.552,11.843
2015,33010,010010001,CONSOLIDATED ELECTIONS,0.034,11.843
2015,33010,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.843
2015,33010,020240000,TOWN RIVER FOREST,0.121,11.843
2015,33010,020240002,GENERAL ASSISTANCE   RIVER FOREST,0.003,11.843
2015,33010,031060000,VILLAGE OF   RIVER FOREST,1.389,11.843
2015,33010,031060001,VILLAGE OF RIVER FOREST LIBRARY FUND,0.258,11.843
2015,33010,031060107,VIL OF RIVER FOREST SPECIAL SERVICE AREA 9,0.000,11.843
2015,33010,040500000,SCHOOL DISTRICT 90,4.657,11.843
2015,33010,042020000,CONSOLIDATED HIGH SCHOOL  200,3.634,11.843
2015,33010,043020000,TRITON COMM COLL DISTR 504,0.352,11.843
2015,33010,050890000,RIVER FOREST PARK DISTRICT,0.331,11.843
2015,33010,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.843
2015,33010,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,11.843
2015,34001,010010000,COUNTY OF COOK,0.552,10.658
2015,34001,010010001,CONSOLIDATED ELECTIONS,0.034,10.658
2015,34001,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.658
2015,34001,020250000,TOWN   RIVERSIDE,0.112,10.658
2015,34001,020250002,GENERAL ASSISTANCE   RIVERSIDE,0.013,10.658
2015,34001,020250003,ROAD AND BRIDGE RIVERSIDE,0.000,10.658
2015,34001,020250004,RIVERSIDE MENTAL HEALTH DISTRICT,0.123,10.658
2015,34001,040570000,SCHOOL DISTRICT 96,5.453,10.658
2015,34001,042100000,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,3.327,10.658
2015,34001,043020000,TRITON COMM COLL DISTR 504,0.352,10.658
2015,34001,070470000,RIVERSIDE LAWN FIRE PROTECTION DISTRICT,0.180,10.658
2015,34001,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,10.658
2015,34001,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,10.658
2015,34002,010010000,COUNTY OF COOK,0.552,13.553
2015,34002,010010001,CONSOLIDATED ELECTIONS,0.034,13.553
2015,34002,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.553
2015,34002,020250000,TOWN   RIVERSIDE,0.112,13.553
2015,34002,020250002,GENERAL ASSISTANCE   RIVERSIDE,0.013,13.553
2015,34002,020250003,ROAD AND BRIDGE RIVERSIDE,0.000,13.553
2015,34002,020250004,RIVERSIDE MENTAL HEALTH DISTRICT,0.123,13.553
2015,34002,030140000,VILLAGE OF BROOKFIELD,2.415,13.553
2015,34002,030140001,VILLAGE OF BROOKFIELD LIBRARY FUND,0.660,13.553
2015,34002,040570000,SCHOOL DISTRICT 96,5.453,13.553
2015,34002,042100000,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,3.327,13.553
2015,34002,043020000,TRITON COMM COLL DISTR 504,0.352,13.553
2015,34002,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,13.553
2015,34002,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,13.553
2015,34003,010010000,COUNTY OF COOK,0.552,11.104
2015,34003,010010001,CONSOLIDATED ELECTIONS,0.034,11.104
2015,34003,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.104
2015,34003,020250000,TOWN   RIVERSIDE,0.112,11.104
2015,34003,020250002,GENERAL ASSISTANCE   RIVERSIDE,0.013,11.104
2015,34003,020250003,ROAD AND BRIDGE RIVERSIDE,0.000,11.104
2015,34003,020250004,RIVERSIDE MENTAL HEALTH DISTRICT,0.123,11.104
2015,34003,030860000,VILLAGE OF   NORTH RIVERSIDE,0.233,11.104
2015,34003,040570000,SCHOOL DISTRICT 96,5.453,11.104
2015,34003,042100000,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,3.327,11.104
2015,34003,043020000,TRITON COMM COLL DISTR 504,0.352,11.104
2015,34003,060340000,NORTH RIVERSIDE PUBLIC LIBRARY DISTRICT,0.393,11.104
2015,34003,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.104
2015,34003,090010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.017,11.104
2015,34004,010010000,COUNTY OF COOK,0.552,9.457
2015,34004,010010001,CONSOLIDATED ELECTIONS,0.034,9.457
2015,34004,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,9.457
2015,34004,020250000,TOWN   RIVERSIDE,0.112,9.457
2015,34004,020250002,GENERAL ASSISTANCE   RIVERSIDE,0.013,9.457
2015,34004,020250003,ROAD AND BRIDGE RIVERSIDE,0.000,9.457
2015,34004,020250004,RIVERSIDE MENTAL HEALTH DISTRICT,0.123,9.457
2015,34004,030860000,VILLAGE OF   NORTH RIVERSIDE,0.233,9.457
2015,34004,040550000,SCHOOL DISTRICT 94,3.806,9.457
2015,34004,042100000,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,3.327,9.457
